X1	X2	X3	X4	X5	X6
0.304207	0.508292	-0.776904	-1.188355	-0.221726	-0.897298
-1.033918	1.017517	-0.687469	-0.215820	-1.495810	-1.380854
-1.231061	0.299914	-2.117703	-3.186975	0.244768	-1.639124
-1.642423	-0.142615	-0.550304	-1.629220	2.833608	-0.772909
-1.620803	-2.607271	-1.108873	0.847243	4.149011	-1.807112
-0.659604	-0.547652	-0.954109	-0.055584	3.434575	1.545967
0.018375	0.652242	0.057387	1.486899	3.789302	-0.083775
1.703833	-1.230788	-1.964083	0.229992	3.483691	-0.349240
-0.172730	-1.945341	-1.339719	-1.018505	1.376342	-2.669228
2.068784	-3.891216	-0.116822	-1.754192	1.133156	-2.153141
-1.647825	-2.858213	0.569210	-2.815169	-0.661267	-1.334982
-1.538458	-4.194131	-2.677024	-1.873435	-0.597127	-1.417451
-0.723214	-2.411169	-1.946922	-2.827590	-0.583123	0.046349
-2.235195	-1.163825	-2.481785	-2.129734	0.556744	-1.290182
0.098598	-3.093400	-2.304811	-0.734567	-1.716326	-1.217346
0.862867	-4.261691	-1.410501	0.769711	-2.543131	-0.455345
0.232808	-4.422298	-1.819554	1.830901	-1.714272	-3.884379
0.661724	-2.390121	-2.643269	3.331003	-2.867148	-2.613851
-1.367888	-1.347056	-2.601746	1.926617	1.116941	-1.561262
-0.067928	-0.035605	-1.461984	0.725643	-2.350005	-0.728712
-0.417995	-0.002865	-0.998683	-0.809519	0.050615	-3.666203
-1.650691	0.729565	-1.046142	-0.805468	1.450101	-0.169537
-1.128916	0.108686	0.175340	1.390397	1.544754	-1.580614
-2.570470	1.295198	1.191863	2.248174	-2.829326	0.149464
-1.338653	0.417405	-1.049271	2.916865	-4.701439	1.060096
-0.347867	-1.219894	-2.051263	2.284769	-4.540983	2.978681
-0.099010	-1.618098	-1.429012	1.959887	-3.847459	3.469919
2.911115	-2.903603	-1.529017	0.160819	-1.101966	1.538707
3.938910	0.261289	-2.236576	-0.478834	-0.958403	1.064545
0.813074	-1.936718	-1.197890	-4.098473	0.326330	-3.033567
0.223806	-0.119724	-0.693758	-2.729998	-0.577266	-1.326231
-2.007193	0.141073	-2.061178	-3.438107	0.986709	-0.494148
-3.802224	0.375074	-0.789851	-3.164301	0.039357	2.926581
-3.055487	-0.116719	-1.512174	-2.771179	2.856177	3.171857
-2.471983	-2.310905	-1.090948	0.331259	0.708871	0.904277
-0.316711	-4.105882	-1.344971	1.154812	-0.769761	-1.089359
-1.146271	-2.523450	-1.955343	0.327581	-0.260718	-2.679151
-1.410864	-2.458106	-2.097963	-0.552832	-1.141399	-4.364200
-1.224790	-1.398948	-3.594429	-0.834030	0.046797	-2.453207
-0.990149	-0.399777	-1.973741	0.510590	-0.262330	-3.853273
-2.175440	-0.027388	0.971402	-1.353273	0.377621	-2.239997
-1.851065	-0.070083	-0.942499	-3.240119	0.173951	-0.405581
4.923377	-0.656758	-1.651844	-2.355447	0.320361	-1.425724
3.688187	0.755488	-0.517830	-2.222558	0.961551	-1.366628
5.337463	1.101856	-1.438257	0.794850	-1.641276	-2.014292
3.993607	1.461249	0.993375	2.524976	-2.063221	-3.617018
0.326717	0.529067	-2.313932	3.232120	-2.946983	-4.994504
-2.287005	2.433512	0.778923	1.283584	-3.242860	-2.595653
-3.421760	1.539985	-0.278759	3.706666	-0.822351	-0.929063
-2.799348	1.632690	0.013123	2.275567	-0.521456	2.115964
-3.431269	3.063726	0.439470	0.819488	-1.759473	2.607930
0.647879	2.522696	1.322282	2.246328	-2.645702	1.744232
-0.567506	0.710200	0.617962	3.350388	-3.799441	-0.494828
-1.150524	2.401942	0.168909	3.429967	-4.630890	0.694950
0.938727	3.047322	-0.171174	2.266967	-2.144146	2.388365
-0.214453	4.552742	2.264313	0.456988	-1.728910	1.164817
-1.450766	1.304604	0.281771	-1.009172	-0.976279	0.863806
-3.007509	-0.280091	-0.316998	-1.541610	-0.343754	-1.888167
-0.371683	2.292159	0.317606	-3.018928	3.529668	0.927797
-0.681888	4.770155	2.838584	0.120375	4.175888	2.500799
-1.848924	2.890099	0.362638	-0.344401	4.344807	2.231538
-1.038589	2.989592	2.798669	0.014645	3.987025	1.592715
-1.491484	2.537437	1.535277	0.085112	-0.006555	3.562330
-1.104209	3.550434	-0.053035	0.226000	-0.288833	4.642384
0.563838	2.776485	0.359032	0.017710	-1.164108	2.836976
-0.226245	2.563592	-1.308219	-2.200558	-0.123577	0.769506
-1.986055	-0.172244	2.368212	0.133197	0.149560	-0.286924
-0.410093	1.515579	2.419126	1.957973	-0.208595	-3.834215
-1.134859	0.423062	3.481724	2.008271	-1.162942	-3.780666
-1.210352	2.370407	5.546209	4.471391	-0.162779	-4.657976
-0.269271	2.204014	4.601180	3.065734	-1.445104	-3.092846
-0.599716	2.157587	3.157438	1.379199	-3.347516	-3.321575
0.803613	1.889225	0.950886	0.157087	-0.934614	0.394337
3.835817	1.108031	-0.459176	-2.589002	1.601704	-2.194308
4.443596	0.747706	0.414153	-0.851369	-0.423962	-1.635111
4.865352	-0.120949	0.890974	-1.373314	0.205390	-1.229771
4.244583	-2.000732	-1.414511	1.264965	-0.851137	-2.088087
-0.034808	-0.073243	-0.213202	1.458166	-2.469044	-0.181659
-3.095121	-0.118379	0.317903	2.958590	0.031472	-2.954287
-6.490157	-1.531439	0.257205	1.050937	0.773011	-2.398369
-2.696514	-1.782223	-1.197895	-0.609493	2.562976	-0.372205
-3.230691	-2.305129	-1.807597	-0.607201	0.159667	-2.643994
-0.677089	-0.441055	-1.302198	-1.209686	0.391587	-1.288136
-0.498406	0.513199	-1.091498	-0.141348	0.634235	-1.268330
-2.061942	-0.850765	-2.099296	-1.393887	-0.339285	-3.007975
1.610403	2.267854	-1.856390	-2.890403	-0.363573	-1.187771
-1.088369	-0.060743	0.252220	-1.416397	-1.995427	-2.117917
-0.556958	1.025146	0.632336	-3.907268	0.130855	-2.618112
-1.524663	-0.187580	0.103758	1.276784	0.272573	-0.678156
-1.518884	0.483882	2.600588	-0.378342	1.043428	1.393653
1.802080	1.577332	4.117926	2.332554	3.413024	4.911315
1.768829	4.981272	7.190775	3.265673	1.466561	1.193430
1.808565	2.384702	2.777534	2.698514	0.443139	-0.796099
-0.039912	2.710424	3.094906	-0.013023	0.818662	-3.642774
-1.621101	1.063037	4.247090	1.955762	-0.364870	-1.815392
-2.356702	1.716944	0.005489	-1.638431	2.670145	-1.252553
-3.756514	-0.587355	-0.186198	-2.172002	-0.126692	-2.970256
-0.966236	-1.132259	0.039631	-1.913352	1.190021	-0.169501
-2.281267	-1.209967	-0.437322	-0.122880	1.085385	-1.735386
-1.096908	2.971021	1.650043	-1.297987	0.065501	-3.036411
-0.063956	-0.119994	1.021526	-2.303374	-0.198528	-1.952275
1.515989	0.350289	-1.467370	-3.213139	-1.111403	-1.763777
4.563227	0.577972	-0.953145	-0.863484	-1.794321	0.177184
3.139359	0.580253	1.466802	-4.167008	0.972520	-2.248192
3.887386	0.815634	-0.460929	-1.715212	-0.281480	-2.214503
0.987208	1.616317	0.571565	-0.678696	-0.596319	-0.886349
-2.421073	0.632600	-0.329716	-0.008761	-1.230696	-2.064730
-0.315356	-0.506115	-0.648672	-0.670906	-0.569208	-1.221643
2.160058	0.674572	-2.139401	-0.262832	-0.641256	0.245711
0.516370	0.096062	-2.329202	-2.694139	1.132063	-1.366066
-0.262318	-1.798945	-3.002174	-2.058828	0.756949	-1.424975
1.033194	-1.210748	-2.320417	-2.419198	0.713805	-0.742513
-2.143093	-0.926347	-0.917130	-0.163250	1.529931	-1.033280
-1.742479	-2.249442	-0.838612	1.625615	-1.504971	-0.424876
-2.719663	-2.644832	-2.182161	1.869597	-0.962999	0.094600
-1.398043	-3.731218	-2.367977	3.574997	-0.278753	2.626650
-0.284920	-0.172098	-3.322560	2.655013	2.615468	4.386173
-0.774392	-0.563573	-2.479508	2.759645	4.439367	6.669471
-1.962559	1.626658	0.127079	1.847092	5.007444	7.453844
0.087479	2.333795	-0.332997	-0.440644	5.457701	5.437793
-1.739775	0.335938	-1.451436	2.982034	6.173339	6.406119
-0.369822	1.990187	-1.634138	0.390726	3.626559	4.611522
2.784139	0.476242	-1.583100	3.600633	-0.868438	3.542404
4.762908	-2.745397	-3.306924	2.651354	-1.281451	5.319864
3.794587	-0.634130	-1.559707	1.189787	-2.506477	4.039603
3.940677	-1.175856	0.052051	-1.026866	-1.365817	2.190722
6.638777	0.982023	-3.133050	-1.822908	-0.550269	0.730622
4.182189	-0.195191	-0.320008	-3.577937	1.719769	3.730403
4.829513	1.989700	0.822977	0.197444	3.820297	0.697166
3.597050	0.773397	-0.527795	2.627037	4.318216	2.394911
4.259500	0.551600	1.506078	2.192539	1.810228	1.577039
2.902965	3.072308	2.909896	-0.034249	3.595934	-0.317250
1.803545	4.332621	0.214660	-1.363727	3.828335	-1.066155
-1.357360	2.925339	-0.503530	-0.175998	3.767131	-0.181575
-2.393648	2.463862	0.070227	-0.862560	5.308524	2.693589
-3.721620	-0.400411	-0.341168	1.776785	3.659315	-1.815262
-2.695174	-1.986580	-1.374615	2.121537	0.376305	-1.965827
-1.131710	-1.433146	-1.306813	2.844995	-3.499205	1.054294
-2.523327	-2.283508	-3.446761	1.556459	-4.078015	2.659601
-0.797725	0.335132	1.047340	0.209527	-2.468622	3.220495
-2.182403	3.215074	-0.264008	-0.013200	-1.509528	3.443677
1.633940	3.147018	0.671595	-0.151223	-2.113129	3.183645
1.223404	4.226263	-0.919150	-1.514644	-0.312526	1.830201
-0.637911	2.779109	-0.113943	-1.693263	-0.389518	0.835344
-1.149703	3.240755	0.999916	-1.774579	2.495297	-0.257224
-1.008672	0.057001	-0.186971	-2.016996	1.783318	-1.240804
-2.109818	0.931245	0.912295	0.877389	1.721648	-0.690196
-3.498841	-1.471512	3.715815	0.201972	0.728186	-1.390999
-1.358538	-1.146672	1.504390	-0.501746	-1.771167	-1.201113
-1.170011	-1.104735	3.054520	1.729434	-1.686009	-3.336239
-2.732858	-3.753502	2.633505	0.880411	-0.461041	-2.821976
-2.327480	-2.084373	2.315246	0.025585	-2.582861	-2.123725
-0.691974	-2.890850	1.999943	0.067854	-1.339769	-1.618184
4.938258	-3.607333	0.390197	1.415218	-1.651163	-1.939555
3.527917	0.071277	1.005208	0.403276	-2.965145	-2.782137
2.537104	1.130279	-0.649724	2.308127	-3.568811	-3.006131
3.581720	-1.623928	0.430402	1.528971	-1.123064	1.214564
-0.767536	0.519556	-0.316815	-1.437794	-0.808700	-0.980953
-3.518962	-0.578871	-0.661673	-2.043469	0.739279	0.155419
-0.532159	-1.857609	1.542228	0.222247	-0.243725	-1.013522
0.687274	-1.844059	1.312287	0.765551	0.340487	1.633825
3.826338	-2.265823	3.952006	0.071943	-0.270582	0.114759
3.530332	-1.605701	4.008384	1.844223	-2.268334	1.437881
4.543657	0.899406	2.849522	0.534388	-0.421067	0.939190
3.673214	3.815397	2.801520	-0.857261	2.579018	3.859085
4.281103	1.320070	0.750878	-2.263525	2.899323	-0.125334
0.607524	2.822725	0.192996	0.163894	4.861348	2.739733
2.500178	4.346260	-0.764225	0.815195	5.291193	2.568785
1.096765	4.954375	-0.065285	-0.137622	5.611158	1.500721
2.181484	4.205868	1.177815	-1.615259	5.162144	1.324643
0.393338	5.184538	2.135877	1.681284	5.320052	0.342447
-1.516075	0.192485	2.451000	0.932606	6.447880	2.461236
-2.763354	2.602307	3.317984	0.741706	3.471830	-1.463694
-1.189199	2.167202	5.163230	2.165082	1.290702	-2.020141
-0.244208	1.308470	5.037037	2.959433	-0.108503	0.072693
1.486917	3.238410	3.337706	3.464360	-3.681987	2.099708
0.454277	1.581120	2.902237	-0.631241	-2.739948	3.049502
-0.275428	1.460598	1.231230	-0.395568	-2.650086	1.566676
0.105004	0.889645	-0.528215	-1.260425	-0.610001	3.750929
-2.508029	-1.833641	-0.730499	-2.321510	-0.121594	3.559159
-1.819526	-2.262462	-2.660220	-3.266127	0.441537	2.020766
-0.462387	-2.214820	-2.038179	-0.806775	1.129791	-1.405951
0.065388	-3.179214	-0.937277	0.939944	0.011368	0.772307
-0.467899	-2.599346	-0.592812	-1.914771	0.054668	-3.903161
0.268150	-1.915418	-0.377685	-1.545021	-2.054008	-4.245955
-0.730264	-1.666732	0.490503	-2.054607	-1.392161	-2.279777
-0.605941	-3.428087	0.335154	-1.347930	-0.322891	-2.968027
-0.820381	-1.083086	3.104467	-0.335792	-0.771997	-1.299607
-2.329983	-1.936630	0.969141	0.860207	-2.228580	-2.758718
-0.223448	-2.486619	2.403377	-0.167335	-1.657440	-0.097260
-0.736275	-2.756357	1.662875	-1.118518	-1.930677	0.096665
-0.262664	-1.923443	1.568335	0.381555	-0.261591	-0.190344
-0.012216	-2.428479	-0.303444	-0.433415	0.203218	-2.923688
-1.523229	-1.956067	-1.390862	-2.568931	0.624450	-2.477468
-1.458205	-0.875407	-1.494419	-4.276494	1.906005	-2.239486
-1.957442	1.211698	-3.852514	-3.599303	2.044382	-0.649442
-0.877141	1.722048	-0.389748	-3.258162	0.255781	-1.975437
-2.049601	0.238341	-1.535922	-1.152071	2.042502	-0.542174
-4.854123	1.653877	0.136665	-1.009330	1.419245	-3.060553
-0.415507	1.910952	2.691212	-1.168343	0.188310	-4.104475
