C1	C2	C3
5.0000	135.0000	*
15.0000	192.0000	*
12.0000	315.0000	*
16.0000	210.0000	*
10.0000	240.0000	*
8.0000	150.0000	*
10.0000	210.0000	*
18.0000	225.0000	*
12.0000	235.0000	*
18.0000	275.0000	*
12.0000	300.0000	*
12.0000	225.0000	*
16.0000	275.0000	*
20.0000	340.0000	*
23.0000	400.0000	*
14.0000	25.0000	*
11.0000	228.0000	*
14.0000	250.0000	*
22.0000	200.0000	*
20.0000	250.0000	*
15.0000	295.0000	*
10.0000	225.0000	*
16.0000	278.0000	*
14.0000	250.0000	*
14.0000	250.0000	*
30.0000	400.0000	*
12.0000	225.0000	*
22.0000	275.0000	*
13.0000	285.0000	*
16.0000	310.0000	*
20.0000	425.0000	*
16.0000	298.0000	*
9.0000	275.0000	*
9.0000	300.0000	*
12.0000	315.0000	*
25.0000	420.0000	*
25.0000	450.0000	*
7.0000	250.0000	*
25.0000	391.0000	*
5.0000	250.0000	*
5.0000	250.0000	*
24.0000	275.0000	*
9.0000	160.0000	*
15.0000	260.0000	*
22.0000	323.0000	*
25.0000	260.0000	*
23.0000	283.0000	*
25.0000	260.0000	*
22.0000	295.0000	*
8.0000	220.0000	*
12.0000	260.0000	*
18.0000	350.0000	*
10.0000	310.0000	*
15.0000	212.0000	*
20.0000	250.0000	*
20.0000	250.0000	*
24.0000	280.0000	*
13.0000	350.0000	*
16.0000	175.0000	*
12.0000	240.0000	*
30.0000	420.0000	*
16.0000	300.0000	*
10.0000	161.0000	*
10.0000	161.0000	*
10.0000	210.0000	*
40.0000	350.0000	*
11.0000	200.0000	*
20.0000	275.0000	*
25.0000	340.0000	*
8.0000	140.0000	*
14.0000	270.0000	*
12.0000	315.0000	*
15.0000	300.0000	*
45.0000	315.0000	*
9.0000	180.0000	*
27.0000	340.0000	*
18.0000	312.0000	*
9.0000	175.0000	*
10.0000	220.0000	*
14.0000	250.0000	*
14.0000	250.0000	*
14.0000	250.0000	*
12.0000	190.0000	*
35.0000	350.0000	*
26.0000	400.0000	*
12.0000	217.0000	*
8.0000	215.0000	*
40.0000	300.0000	*
35.0000	350.0000	*
16.0000	260.0000	*
9.0000	175.0000	*
9.0000	250.0000	*
10.0000	220.0000	*
14.0000	226.0000	*
6.0000	175.0000	*
8.0000	175.0000	*
12.0000	175.0000	*
12.0000	200.0000	*
12.0000	200.0000	*
14.0000	300.0000	*
31.0000	312.0000	*
30.0000	475.0000	*
13.0000	330.0000	*
24.0000	415.0000	*
27.0000	330.0000	*
12.0000	315.0000	*
30.0000	300.0000	*
6.0000	150.0000	*
17.0000	235.0000	*
30.0000	300.0000	*
6.0000	150.0000	*
17.0000	235.0000	*
14.0000	170.0000	*
23.0000	400.0000	*
14.0000	350.0000	*
13.0000	250.0000	*
15.0000	260.0000	*
32.0000	426.0000	*
18.0000	285.0000	*
32.0000	426.0000	*
18.0000	285.0000	*
13.0000	300.0000	*
12.0000	300.0000	*
12.0000	300.0000	*
8.0000	200.0000	*
30.0000	364.0000	*
23.0000	350.0000	*
24.0000	282.0000	*
30.0000	500.0000	*
30.0000	500.0000	*
25.0000	282.0000	*
30.0000	500.0000	*
25.0000	282.0000	*
12.0000	225.0000	*
10.0000	300.0000	*
25.0000	395.0000	*
9.0000	280.0000	*
9.0000	200.0000	*
9.0000	175.0000	*
18.0000	420.0000	*
25.0000	380.0000	*
9.0000	275.0000	*
12.0000	250.0000	*
25.0000	450.0000	*
12.0000	315.0000	*
11.0000	200.0000	*
11.0000	200.0000	*
7.0000	206.0000	*
14.0000	270.0000	*
18.0000	275.0000	*
14.0000	270.0000	*
8.0000	175.0000	*
6.0000	150.0000	*
13.0000	225.0000	*
13.0000	280.0000	*
12.0000	220.0000	*
11.0000	215.0000	*
16.0000	200.0000	*
26.0000	200.0000	*
21.0000	350.0000	*
12.0000	300.0000	*
15.0000	300.0000	*
21.0000	350.0000	*
12.0000	300.0000	*
15.0000	300.0000	*
21.0000	350.0000	*
12.0000	300.0000	*
15.0000	300.0000	*
21.0000	350.0000	*
12.0000	300.0000	*
15.0000	300.0000	*
24.0000	314.0000	*
16.0000	160.0000	*
16.0000	220.0000	*
16.0000	220.0000	*
10.0000	250.0000	*
18.0000	240.0000	*
24.0000	225.0000	*
13.0000	205.0000	*
13.0000	206.0000	*
25.0000	320.0000	*
15.0000	398.0000	*
15.0000	300.0000	*
15.0000	190.0000	*
10.0000	300.0000	*
33.0000	370.0000	*
27.0000	320.0000	*
13.0000	200.0000	*
23.0000	325.0000	*
37.0000	330.0000	*
12.0000	250.0000	*
24.0000	370.0000	*
12.0000	250.0000	*
20.0000	350.0000	*
12.0000	200.0000	*
10.0000	190.0000	*
13.0000	235.0000	*
12.0000	275.0000	*
23.0000	295.0000	*
15.0000	190.0000	*
11.0000	165.0000	*
25.0000	325.0000	*
19.0000	275.0000	*
20.0000	275.0000	*
22.0000	292.0000	*
14.0000	220.0000	*
12.0000	295.0000	*
25.0000	450.0000	*
18.0000	420.0000	*
9.0000	275.0000	*
12.0000	250.0000	*
18.0000	465.0000	*
12.0000	315.0000	*
15.0000	325.0000	*
12.0000	285.0000	*
30.0000	435.0000	*
12.0000	230.0000	*
35.0000	250.0000	*
20.0000	226.0000	*
19.0000	274.0000	*
12.0000	220.0000	*
19.0000	274.0000	*
12.0000	220.0000	*
15.0000	190.0000	*
6.0000	150.0000	*
20.0000	400.0000	*
6.0000	150.0000	*
20.0000	400.0000	*
6.0000	150.0000	*
6.0000	150.0000	*
18.0000	210.0000	*
18.0000	210.0000	*
18.0000	210.0000	*
15.0000	170.0000	*
15.0000	170.0000	*
25.0000	390.0000	*
25.0000	390.0000	*
8.0000	360.0000	*
12.0000	230.0000	*
8.0000	360.0000	*
12.0000	230.0000	*
30.0000	250.0000	*
35.0000	500.0000	*
30.0000	495.0000	*
19.0000	245.0000	*
22.0000	268.0000	*
16.0000	222.0000	*
10.0000	206.0000	*
27.0000	335.0000	*
27.0000	335.0000	*
20.0000	270.0000	*
20.0000	270.0000	*
20.0000	270.0000	*
15.0000	300.0000	*
15.0000	300.0000	*
25.0000	300.0000	*
25.0000	300.0000	*
15.0000	340.0000	*
23.0000	355.0000	*
25.0000	450.0000	*
20.0000	300.0000	*
26.0000	330.0000	*
26.0000	330.0000	*
25.0000	260.0000	*
15.0000	225.0000	*
26.0000	300.0000	*
40.0000	350.0000	*
22.0000	280.0000	*
40.0000	350.0000	*
25.0000	300.0000	*
33.0000	450.0000	*
9.0000	155.0000	*
4.0000	250.0000	*
20.0000	300.0000	*
20.0000	300.0000	*
20.0000	300.0000	*
20.0000	300.0000	*
20.0000	300.0000	*
20.0000	300.0000	*
40.0000	450.0000	*
18.0000	220.0000	*
18.0000	220.0000	*
18.0000	270.0000	*
20.0000	275.0000	*
20.0000	275.0000	*
25.0000	220.0000	*
18.0000	190.0000	*
10.0000	200.0000	*
20.0000	390.0000	*
25.0000	340.0000	*
15.0000	230.0000	*
24.0000	300.0000	*
50.0000	400.0000	*
10.0000	200.0000	*
25.0000	220.0000	*
23.0000	278.0000	*
20.0000	315.0000	*
18.0000	185.0000	*
12.0000	185.0000	*
13.0000	215.0000	*
16.0000	240.0000	*
13.0000	247.0000	*
50.0000	280.0000	*
20.0000	300.0000	*
30.0000	348.0000	*
38.0000	350.0000	*
27.0000	380.0000	*
11.0000	205.0000	*
35.0000	340.0000	*
18.0000	270.0000	*
14.0000	310.0000	*
13.0000	230.0000	*
11.0000	187.0000	*
12.0000	230.0000	*
14.0000	227.0000	*
30.0000	350.0000	*
14.0000	220.0000	*
12.0000	210.0000	*
10.0000	180.0000	*
22.0000	300.0000	*
11.0000	182.0000	*
7.0000	220.0000	*
28.0000	350.0000	*
10.0000	200.0000	*
12.0000	210.0000	*
24.0000	265.0000	*
24.0000	265.0000	*
24.0000	265.0000	*
24.0000	265.0000	*
20.0000	290.0000	*
23.0000	265.0000	*
16.0000	260.0000	*
20.0000	260.0000	*
16.0000	240.0000	*
30.0000	340.0000	*
12.0000	220.0000	*
30.0000	348.0000	*
6.0000	160.0000	*
18.0000	250.0000	*
22.0000	282.0000	*
24.0000	280.0000	*
14.0000	209.0000	*
15.0000	295.0000	*
17.0000	200.0000	*
17.0000	200.0000	*
15.0000	250.0000	*
25.0000	213.0000	*
28.0000	350.0000	*
17.0000	250.0000	*
16.0000	310.0000	*
12.0000	240.0000	*
10.0000	225.0000	*
25.0000	330.0000	*
27.0000	278.0000	*
13.0000	215.0000	*
20.0000	300.0000	*
13.0000	160.0000	*
22.0000	325.0000	*
20.0000	280.0000	*
7.0000	220.0000	*
22.0000	325.0000	*
20.0000	280.0000	*
30.0000	340.0000	*
17.0000	240.0000	*
12.0000	214.0000	*
9.0000	195.0000	*
11.0000	210.0000	*
14.0000	242.0000	*
12.0000	275.0000	*
24.0000	300.0000	*
50.0000	385.0000	*
14.0000	250.0000	*
26.0000	300.0000	*
13.0000	190.0000	*
13.0000	190.0000	*
13.0000	190.0000	*
23.0000	280.0000	*
40.0000	390.0000	*
40.0000	390.0000	*
12.0000	220.0000	*
14.0000	250.0000	*
14.0000	240.0000	*
17.0000	270.0000	*
21.0000	323.0000	*
25.0000	320.0000	*
17.0000	230.0000	*
25.0000	365.0000	*
8.0000	215.0000	*
24.0000	340.0000	*
20.0000	175.0000	*
6.0000	150.0000	*
8.0000	215.0000	*
24.0000	340.0000	*
20.0000	175.0000	*
6.0000	150.0000	*
45.0000	400.0000	*
14.0000	250.0000	*
20.0000	290.0000	*
13.0000	211.0000	*
14.0000	250.0000	*
20.0000	290.0000	*
13.0000	211.0000	*
14.0000	250.0000	*
20.0000	290.0000	*
13.0000	211.0000	*
15.0000	220.0000	*
16.0000	250.0000	*
16.0000	250.0000	*
25.0000	275.0000	*
45.0000	350.0000	*
20.0000	180.0000	*
28.0000	350.0000	*
15.0000	230.0000	*
17.0000	200.0000	*
14.0000	230.0000	*
8.0000	215.0000	*
16.0000	180.0000	*
8.0000	215.0000	*
30.0000	290.0000	*
25.0000	298.0000	*
18.0000	300.0000	*
25.0000	280.0000	*
22.0000	300.0000	*
15.0000	220.0000	*
9.0000	200.0000	*
9.0000	200.0000	*
15.0000	220.0000	*
14.0000	240.0000	*
16.0000	250.0000	*
30.0000	290.0000	*
18.0000	300.0000	*
24.0000	330.0000	*
22.0000	330.0000	*
10.0000	175.0000	*
12.0000	290.0000	*
21.0000	300.0000	*
18.0000	200.0000	*
19.0000	210.0000	*
22.0000	323.0000	*
25.0000	310.0000	*
8.0000	220.0000	*
32.0000	325.0000	*
25.0000	450.0000	*
16.0000	230.0000	*
11.0000	250.0000	*
30.0000	400.0000	*
30.0000	400.0000	*
16.0000	220.0000	*
16.0000	250.0000	*
19.0000	350.0000	*
6.0000	175.0000	*
6.0000	175.0000	*
26.0000	288.0000	*
17.0000	225.0000	*
24.0000	325.0000	*
18.0000	275.0000	*
13.0000	240.0000	*
20.0000	300.0000	*
9.0000	192.0000	*
13.0000	226.0000	*
17.0000	200.0000	*
26.0000	270.0000	*
21.0000	300.0000	*
14.0000	300.0000	*
20.0000	280.0000	*
80.0000	350.0000	*
25.0000	300.0000	*
14.0000	230.0000	*
45.0000	500.0000	*
21.0000	240.0000	*
28.0000	300.0000	*
16.0000	180.0000	*
12.0000	240.0000	*
12.0000	240.0000	*
22.0000	280.0000	*
15.0000	275.0000	*
24.0000	280.0000	*
12.0000	210.0000	*
12.0000	242.0000	*
15.0000	275.0000	*
16.0000	260.0000	*
16.0000	260.0000	*
13.0000	200.0000	*
14.0000	230.0000	*
26.0000	300.0000	*
26.0000	300.0000	*
12.0000	220.0000	*
14.0000	265.0000	*
14.0000	240.0000	*
12.0000	230.0000	*
50.0000	430.0000	*
14.0000	260.0000	*
25.0000	275.0000	*
11.0000	199.0000	*
25.0000	250.0000	*
50.0000	300.0000	*
14.0000	250.0000	*
14.0000	250.0000	*
22.0000	208.0000	*
14.0000	250.0000	*
22.0000	208.0000	*
51.0000	315.0000	*
51.0000	315.0000	*
20.0000	235.0000	*
20.0000	235.0000	*
20.0000	235.0000	*
20.0000	300.0000	*
30.0000	325.0000	*
22.0000	300.0000	*
20.0000	300.0000	*
22.0000	275.0000	*
20.0000	300.0000	*
22.0000	275.0000	*
23.0000	230.0000	*
12.0000	250.0000	*
12.0000	250.0000	*
7.0000	220.0000	*
7.0000	220.0000	*
7.0000	220.0000	*
7.0000	220.0000	*
17.0000	230.0000	*
12.0000	250.0000	*
15.0000	325.0000	*
12.0000	250.0000	*
15.0000	325.0000	*
12.0000	250.0000	*
16.0000	245.0000	*
17.0000	285.0000	*
50.0000	315.0000	*
18.0000	285.0000	*
16.0000	325.0000	*
21.0000	240.0000	*
22.0000	240.0000	*
12.0000	190.0000	*
38.0000	350.0000	*
10.0000	245.0000	*
50.0000	475.0000	*
13.0000	205.0000	*
9.0000	230.0000	*
12.0000	213.0000	*
20.0000	275.0000	*
30.0000	375.0000	*
12.0000	260.0000	*
30.0000	375.0000	*
17.0000	230.0000	*
12.0000	230.0000	*
12.0000	220.0000	*
14.0000	250.0000	*
20.0000	315.0000	*
18.0000	300.0000	*
10.0000	235.0000	*
12.0000	240.0000	*
25.0000	290.0000	*
25.0000	344.0000	*
30.0000	290.0000	*
25.0000	290.0000	*
25.0000	344.0000	*
30.0000	290.0000	*
28.0000	370.0000	*
12.0000	360.0000	*
10.0000	145.0000	*
22.0000	320.0000	*
10.0000	145.0000	*
22.0000	320.0000	*
10.0000	175.0000	*
7.0000	220.0000	*
13.0000	213.0000	*
10.0000	175.0000	*
7.0000	220.0000	*
13.0000	213.0000	*
30.0000	375.0000	*
30.0000	375.0000	*
30.0000	275.0000	*
30.0000	375.0000	*
30.0000	275.0000	*
18.0000	225.0000	*
18.0000	225.0000	*
